state	year	month	SE	Verordnungen	VerordnungenSE
9	2020	5	28	1	28
9	2020	5	30	30	900
9	2020	5	35	6	210
9	2020	5	84	17	1428
9	2020	5	90	159	14310
9	2020	6	28	2	56
9	2020	6	30	41	1230
9	2020	6	35	11	385
9	2020	6	84	26	2184
9	2020	6	90	142	12780
9	2020	7	28	1	28
9	2020	7	30	47	1410
9	2020	7	35	10	350
9	2020	7	84	17	1428
9	2020	7	90	202	18180
9	2020	8	28	1	28
9	2020	8	30	30	900
9	2020	8	35	14	490
9	2020	8	60	1	60
9	2020	8	84	30	2520
9	2020	8	90	156	14040
9	2020	9	28	1	28
9	2020	9	30	41	1230
9	2020	9	35	7	245
9	2020	9	84	31	2604
9	2020	9	90	168	15120
9	2020	10	28	1	28
9	2020	10	30	40	1200
9	2020	10	35	13	455
9	2020	10	84	28	2352
9	2020	10	90	189	17010
9	2020	11	30	42	1260
9	2020	11	35	14	490
9	2020	11	60	2	120
9	2020	11	84	24	2016
9	2020	11	90	187	16830
9	2020	12	30	41	1230
9	2020	12	35	11	385
9	2020	12	60	1	60
9	2020	12	84	5	420
9	2020	12	90	210	18900
9	2021	1	30	41	1230
9	2021	1	35	7	245
9	2021	1	60	1	60
9	2021	1	84	6	504
9	2021	1	90	195	17550
9	2021	2	30	47	1410
9	2021	2	35	8	280
9	2021	2	84	9	756
9	2021	2	90	178	16020
9	2021	3	30	49	1470
9	2021	3	84	9	756
9	2021	3	90	229	20610
9	2021	4	30	46	1380
9	2021	4	84	11	924
9	2021	4	90	235	21150
9	2021	5	30	50	1500
9	2021	5	35	4	140
9	2021	5	84	14	1176
9	2021	5	90	180	16200
9	2021	6	30	63	1890
9	2021	6	35	6	210
9	2021	6	60	1	60
9	2021	6	84	14	1176
9	2021	6	90	206	18540
9	2021	7	30	62	1860
9	2021	7	35	3	105
9	2021	7	60	2	120
9	2021	7	84	6	504
9	2021	7	90	296	26640
9	2021	8	30	59	1770
9	2021	8	84	4	336
9	2021	8	90	185	16650
9	2021	9	30	57	1710
9	2021	9	35	4	140
9	2021	9	60	1	60
9	2021	9	84	10	840
9	2021	9	90	232	20880
9	2021	10	30	45	1350
9	2021	10	84	7	588
9	2021	10	90	264	23760
9	2021	11	30	68	2040
9	2021	11	35	3	105
9	2021	11	84	6	504
9	2021	11	90	212	19080
9	2021	12	30	62	1860
9	2021	12	35	7	245
9	2021	12	60	2	120
9	2021	12	84	11	924
9	2021	12	90	247	22230
10	2015	1	30	320	9600
10	2015	1	90	1318	118620
10	2015	2	30	258	7740
10	2015	2	90	974	87660
10	2015	3	30	337	10110
10	2015	3	90	952	85680
10	2015	4	30	293	8790
10	2015	4	90	1323	119070
10	2015	5	30	303	9090
10	2015	5	90	1007	90630
10	2015	6	30	328	9840
10	2015	6	90	969	87210
10	2015	7	30	310	9300
10	2015	7	90	1420	127800
10	2015	8	30	305	9150
10	2015	8	90	1092	98280
10	2015	9	30	307	9210
10	2015	9	90	899	80910
10	2015	10	30	302	9060
10	2015	10	90	1469	132210
10	2015	11	30	312	9360
10	2015	11	90	1067	96030
10	2015	12	30	308	9240
10	2015	12	90	952	85680
10	2016	1	30	271	8130
10	2016	1	90	1206	108540
10	2016	2	30	270	8100
10	2016	2	90	1070	96300
10	2016	3	30	285	8550
10	2016	3	90	882	79380
10	2016	4	30	242	7260
10	2016	4	90	1346	121140
10	2016	5	30	246	7380
10	2016	5	90	933	83970
10	2016	6	30	205	6150
10	2016	6	90	618	55620
10	2016	7	30	152	4560
10	2016	7	90	737	66330
10	2016	8	30	162	4860
10	2016	8	90	573	51570
10	2016	9	30	141	4230
10	2016	9	90	496	44640
10	2016	10	30	123	3690
10	2016	10	90	575	51750
10	2016	11	30	129	3870
10	2016	11	90	481	43290
10	2016	12	30	114	3420
10	2016	12	90	381	34290
10	2017	1	30	102	3060
10	2017	1	90	525	47250
10	2017	2	30	97	2910
10	2017	2	90	334	30060
10	2017	3	30	105	3150
10	2017	3	90	361	32490
10	2017	4	30	94	2820
10	2017	4	90	445	40050
10	2017	5	30	103	3090
10	2017	5	90	413	37170
10	2017	6	30	101	3030
10	2017	6	90	287	25830
10	2017	7	30	99	2970
10	2017	7	90	451	40590
10	2017	8	28	1	28
10	2017	8	28	1	28
10	2017	8	30	87	2610
10	2017	8	90	359	32310
10	2017	9	28	2	56
10	2017	9	30	81	2430
10	2017	9	90	290	26100
10	2017	10	28	7	196
10	2017	10	30	88	2640
10	2017	10	90	416	37440
10	2017	11	30	95	2850
10	2017	11	90	344	30960
10	2017	12	10	1	10
10	2017	12	10	1	10
10	2017	12	28	3	84
10	2017	12	28	3	84
10	2017	12	30	103	3090
10	2017	12	90	266	23940
10	2018	1	28	4	112
10	2018	1	30	92	2760
10	2018	1	90	429	38610
10	2018	2	28	2	56
10	2018	2	28	2	56
10	2018	2	30	76	2280
10	2018	2	90	339	30510
10	2018	3	30	89	2670
10	2018	3	90	289	26010
10	2018	4	28	2	56
10	2018	4	28	2	56
10	2018	4	30	78	2340
10	2018	4	90	444	39960
10	2018	5	30	109	3270
10	2018	5	90	370	33300
10	2018	6	28	1	28
10	2018	6	30	90	2700
10	2018	6	90	314	28260
10	2018	7	28	1	28
10	2018	7	28	1	28
10	2018	7	30	101	3030
10	2018	7	90	468	42120
10	2018	8	30	103	3090
10	2018	8	90	387	34830
10	2018	9	10	1	10
10	2018	9	10	1	10
10	2018	9	28	1	28
10	2018	9	28	1	28
10	2018	9	30	94	2820
10	2018	9	90	288	25920
10	2018	10	10	1	10
10	2018	10	10	1	10
10	2018	10	30	95	2850
10	2018	10	90	474	42660
10	2018	11	30	87	2610
10	2018	11	90	370	33300
10	2018	12	10	1	10
10	2018	12	10	1	10
10	2018	12	30	75	2250
10	2018	12	35	1	35
10	2018	12	35	1	35
10	2018	12	90	276	24840
10	2019	1	30	69	2070
10	2019	1	90	379	34110
10	2019	2	30	75	2250
10	2019	2	90	280	25200
10	2019	3	30	72	2160
10	2019	3	90	234	21060
10	2019	4	30	73	2190
10	2019	4	90	364	32760
10	2019	5	30	82	2460
10	2019	5	90	299	26910
10	2019	6	30	68	2040
10	2019	6	90	217	19530
10	2019	7	30	95	2850
10	2019	7	35	2	70
10	2019	7	90	433	38970
10	2019	8	30	83	2490
10	2019	8	90	336	30240
10	2019	9	30	194	5820
10	2019	9	35	23	805
10	2019	9	84	23	1932
10	2019	9	90	410	36900
10	2019	10	30	251	7530
10	2019	10	35	23	805
10	2019	10	84	7	588
10	2019	10	90	562	50580
10	2019	11	30	236	7080
10	2019	11	35	16	560
10	2019	11	84	12	1008
10	2019	11	90	467	42030
10	2019	12	28	1	28
10	2019	12	28	1	28
10	2019	12	30	221	6630
10	2019	12	35	22	770
10	2019	12	84	3	252
10	2019	12	90	500	45000
10	2020	1	30	252	7560
10	2020	1	35	9	315
10	2020	1	60	1	60
10	2020	1	60	1	60
10	2020	1	84	8	672
10	2020	1	90	991	89190
10	2020	2	30	299	8970
10	2020	2	35	4	140
10	2020	2	84	3	252
10	2020	2	90	753	67770
10	2020	3	30	266	7980
10	2020	3	35	5	175
10	2020	3	84	3	252
10	2020	3	90	912	82080
10	2020	4	30	171	5130
10	2020	4	35	5	175
10	2020	4	60	1	60
10	2020	4	60	1	60
10	2020	4	84	3	252
10	2020	4	90	839	75510
10	2020	5	30	187	5610
10	2020	5	35	6	210
10	2020	5	84	3	252
10	2020	5	90	746	67140
10	2020	6	30	230	6900
10	2020	6	35	3	105
10	2020	6	84	8	672
10	2020	6	90	825	74250
10	2020	7	30	239	7170
10	2020	7	35	4	140
10	2020	7	84	3	252
10	2020	7	90	1017	91530
10	2020	8	30	250	7500
10	2020	8	35	5	175
10	2020	8	84	2	168
10	2020	8	90	876	78840
10	2020	9	30	252	7560
10	2020	9	35	4	140
10	2020	9	84	14	1176
10	2020	9	90	896	80640
10	2020	10	30	241	7230
10	2020	10	35	3	105
10	2020	10	84	4	336
10	2020	10	90	1186	106740
10	2020	11	7	1	7
10	2020	11	7	1	7
10	2020	11	30	256	7680
10	2020	11	35	5	175
10	2020	11	84	11	924
10	2020	11	90	1059	95310
10	2020	12	30	261	7830
10	2020	12	35	12	420
10	2020	12	84	7	588
10	2020	12	90	983	88470
10	2021	1	30	220	6600
10	2021	1	35	3	105
10	2021	1	84	6	504
10	2021	1	90	1165	104850
10	2021	2	30	215	6450
10	2021	2	35	1	35
10	2021	2	84	4	336
10	2021	2	90	1026	92340
10	2021	3	10	2	20
10	2021	3	10	2	20
10	2021	3	30	289	8670
10	2021	3	35	4	140
10	2021	3	84	6	504
10	2021	3	90	1051	94590
10	2021	4	30	212	6360
10	2021	4	35	2	70
10	2021	4	84	9	756
10	2021	4	90	1203	108270
10	2021	5	30	249	7470
10	2021	5	35	2	70
10	2021	5	84	8	672
10	2021	5	90	1067	96030
10	2021	6	30	325	9750
10	2021	6	35	4	140
10	2021	6	84	4	336
10	2021	6	90	1042	93780
10	2021	7	30	227	6810
10	2021	7	35	4	140
10	2021	7	84	2	168
10	2021	7	90	1284	115560
10	2021	8	30	294	8820
10	2021	8	35	2	70
10	2021	8	35	2	70
10	2021	8	84	6	504
10	2021	8	90	1207	108630
10	2021	9	10	2	20
10	2021	9	10	2	20
10	2021	9	30	245	7350
10	2021	9	35	5	175
10	2021	9	84	2	168
10	2021	9	90	1122	100980
10	2021	10	30	257	7710
10	2021	10	35	3	105
10	2021	10	60	1	60
10	2021	10	60	1	60
10	2021	10	84	5	420
10	2021	10	90	1326	119340
10	2021	11	7	1	7
10	2021	11	7	1	7
10	2021	11	30	279	8370
10	2021	11	35	1	35
10	2021	11	84	10	840
10	2021	11	90	1264	113760
10	2021	12	30	289	8670
10	2021	12	35	3	105
10	2021	12	84	1	84
10	2021	12	90	1175	105750
11	2015	1	30	23	690
11	2015	1	90	143	12870
11	2015	2	30	30	900
11	2015	2	90	155	13950
11	2015	3	30	30	900
11	2015	3	90	151	13590
11	2015	4	30	24	720
11	2015	4	90	163	14670
11	2015	5	30	31	930
11	2015	5	90	156	14040
11	2015	6	30	28	840
11	2015	6	90	136	12240
11	2015	7	30	33	990
11	2015	7	90	166	14940
11	2015	8	30	33	990
11	2015	8	90	154	13860
11	2015	9	30	24	720
11	2015	9	90	133	11970
11	2015	10	30	29	870
11	2015	10	90	172	15480
11	2015	11	30	25	750
11	2015	11	90	152	13680
11	2015	12	30	19	570
11	2015	12	90	141	12690
11	2016	1	30	29	870
11	2016	1	90	132	11880
11	2016	2	30	29	870
11	2016	2	90	150	13500
11	2016	3	30	24	720
11	2016	3	90	126	11340
11	2016	4	30	24	720
11	2016	4	90	142	12780
11	2016	5	30	21	630
11	2016	5	90	117	10530
11	2016	6	30	26	780
11	2016	6	90	102	9180
11	2016	7	30	15	450
11	2016	7	90	89	8010
11	2016	8	30	24	720
11	2016	8	90	79	7110
11	2016	9	30	12	360
11	2016	9	90	86	7740
11	2016	10	30	13	390
11	2016	10	90	73	6570
11	2016	11	30	15	450
11	2016	11	90	72	6480
11	2016	12	30	16	480
11	2016	12	90	62	5580
11	2017	1	30	16	480
11	2017	1	90	52	4680
11	2017	2	30	12	360
11	2017	2	90	63	5670
11	2017	3	30	10	300
11	2017	3	90	63	5670
11	2017	4	30	13	390
11	2017	4	90	57	5130
11	2017	5	30	14	420
11	2017	5	90	51	4590
11	2017	6	30	17	510
11	2017	6	90	52	4680
11	2017	7	30	14	420
11	2017	7	90	53	4770
11	2017	8	30	11	330
11	2017	8	90	55	4950
11	2017	9	30	14	420
11	2017	9	90	53	4770
11	2017	10	30	9	270
11	2017	10	90	54	4860
11	2017	11	30	10	300
11	2017	11	90	43	3870
11	2017	12	30	10	300
11	2017	12	90	40	3600
11	2018	1	28	1	28
11	2018	1	30	11	330
11	2018	1	90	52	4680
11	2018	2	30	12	360
11	2018	2	90	30	2700
11	2018	3	28	1	28
11	2018	3	30	12	360
11	2018	3	90	54	4860
11	2018	4	30	11	330
11	2018	4	90	36	3240
11	2018	5	30	10	300
11	2018	5	90	36	3240
11	2018	6	28	1	28
11	2018	6	30	8	240
11	2018	6	90	54	4860
11	2018	7	30	11	330
11	2018	7	90	36	3240
11	2018	8	30	11	330
11	2018	8	90	37	3330
11	2018	9	28	2	56
11	2018	9	30	11	330
11	2018	9	84	1	84
11	2018	9	90	32	2880
11	2018	10	30	13	390
11	2018	10	90	36	3240
11	2018	11	10	1	10
11	2018	11	30	8	240
11	2018	11	90	36	3240
11	2018	12	30	6	180
11	2018	12	90	38	3420
11	2019	1	30	7	210
11	2019	1	90	39	3510
11	2019	2	30	4	120
11	2019	2	90	36	3240
11	2019	3	28	1	28
11	2019	3	30	5	150
11	2019	3	90	41	3690
11	2019	4	30	9	270
11	2019	4	90	33	2970
11	2019	5	30	6	180
11	2019	5	90	41	3690
11	2019	6	28	1	28
11	2019	6	30	10	300
11	2019	6	90	34	3060
11	2019	7	30	13	390
11	2019	7	90	33	2970
11	2019	8	30	14	420
11	2019	8	90	33	2970
11	2019	9	30	13	390
11	2019	9	35	5	175
11	2019	9	84	14	1176
11	2019	9	90	53	4770
11	2019	10	30	9	270
11	2019	10	35	17	595
11	2019	10	84	18	1512
11	2019	10	90	36	3240
11	2019	11	30	10	300
11	2019	11	35	12	420
11	2019	11	84	20	1680
11	2019	11	90	38	3420
11	2019	12	30	15	450
11	2019	12	35	16	560
11	2019	12	84	5	420
11	2019	12	90	50	4500
11	2020	1	30	11	330
11	2020	1	35	13	455
11	2020	1	84	11	924
11	2020	1	90	55	4950
11	2020	2	30	15	450
11	2020	2	35	11	385
11	2020	2	84	10	840
11	2020	2	90	59	5310
11	2020	3	28	1	28
11	2020	3	30	24	720
11	2020	3	35	8	280
11	2020	3	84	13	1092
11	2020	3	90	59	5310
11	2020	4	30	5	150
11	2020	4	35	6	210
11	2020	4	84	7	588
11	2020	4	90	52	4680
11	2020	5	30	6	180
11	2020	5	35	11	385
11	2020	5	84	12	1008
11	2020	5	90	44	3960
11	2020	6	28	1	28
11	2020	6	30	15	450
11	2020	6	35	5	175
11	2020	6	84	18	1512
11	2020	6	90	50	4500
11	2020	7	30	18	540
11	2020	7	35	10	350
11	2020	7	84	22	1848
11	2020	7	90	67	6030
11	2020	8	30	13	390
11	2020	8	35	5	175
11	2020	8	84	24	2016
11	2020	8	90	63	5670
11	2020	9	30	15	450
11	2020	9	35	9	315
11	2020	9	60	1	60
11	2020	9	84	23	1932
11	2020	9	90	60	5400
11	2020	10	30	15	450
11	2020	10	35	23	805
11	2020	10	84	22	1848
11	2020	10	90	56	5040
11	2020	11	30	11	330
11	2020	11	35	14	490
11	2020	11	84	35	2940
11	2020	11	90	71	6390
11	2020	12	30	9	270
11	2020	12	35	28	980
11	2020	12	84	13	1092
11	2020	12	90	74	6660
11	2021	1	30	13	390
11	2021	1	35	20	700
11	2021	1	84	14	1176
11	2021	1	90	63	5670
11	2021	2	30	15	450
11	2021	2	35	11	385
11	2021	2	84	14	1176
11	2021	2	90	92	8280
11	2021	3	28	1	28
11	2021	3	30	22	660
11	2021	3	35	20	700
11	2021	3	60	1	60
11	2021	3	84	23	1932
11	2021	3	90	82	7380
11	2021	4	30	24	720
11	2021	4	35	12	420
11	2021	4	84	23	1932
11	2021	4	90	85	7650
11	2021	5	30	10	300
11	2021	5	35	3	105
11	2021	5	60	1	60
11	2021	5	84	19	1596
11	2021	5	90	81	7290
11	2021	6	30	19	570
11	2021	6	35	13	455
11	2021	6	84	21	1764
11	2021	6	90	82	7380
11	2021	7	30	30	900
11	2021	7	35	5	175
11	2021	7	84	14	1176
11	2021	7	90	91	8190
11	2021	8	30	19	570
11	2021	8	35	3	105
11	2021	8	84	4	336
11	2021	8	90	116	10440
11	2021	9	30	19	570
11	2021	9	35	7	245
11	2021	9	84	11	924
11	2021	9	90	94	8460
11	2021	10	30	26	780
11	2021	10	35	7	245
11	2021	10	84	21	1764
11	2021	10	90	96	8640
11	2021	11	30	16	480
11	2021	11	35	6	210
11	2021	11	84	26	2184
11	2021	11	90	99	8910
11	2021	12	30	22	660
11	2021	12	35	4	140
11	2021	12	84	19	1596
11	2021	12	90	114	10260
12	2015	1	30	12	360
12	2015	1	90	66	5940
12	2015	2	30	12	360
12	2015	2	90	55	4950
12	2015	3	30	10	300
12	2015	3	90	46	4140
12	2015	4	30	11	330
12	2015	4	90	55	4950
12	2015	5	30	9	270
12	2015	5	90	44	3960
12	2015	6	30	15	450
12	2015	6	90	46	4140
12	2015	7	30	14	420
12	2015	7	90	65	5850
12	2015	8	30	5	150
12	2015	8	90	38	3420
12	2015	9	30	11	330
12	2015	9	90	45	4050
12	2015	10	30	14	420
12	2015	10	90	53	4770
12	2015	11	30	6	180
12	2015	11	90	55	4950
12	2015	12	30	6	180
12	2015	12	90	38	3420
12	2016	1	30	5	150
12	2016	1	90	54	4860
12	2016	2	30	9	270
12	2016	2	90	46	4140
12	2016	3	30	9	270
12	2016	3	90	34	3060
12	2016	4	30	13	390
12	2016	4	90	52	4680
12	2016	5	30	11	330
12	2016	5	90	37	3330
12	2016	6	30	7	210
12	2016	6	90	24	2160
12	2016	7	30	8	240
12	2016	7	90	22	1980
12	2016	8	30	5	150
12	2016	8	90	15	1350
12	2016	9	30	6	180
12	2016	9	90	9	810
12	2016	10	30	4	120
12	2016	10	90	18	1620
12	2016	11	30	3	90
12	2016	11	90	15	1350
12	2016	12	30	4	120
12	2016	12	90	14	1260
12	2017	1	30	6	180
12	2017	1	90	14	1260
12	2017	2	30	1	30
12	2017	2	90	7	630
12	2017	3	30	2	60
12	2017	3	90	9	810
12	2017	4	90	4	360
12	2017	5	90	7	630
12	2017	6	30	8	240
12	2017	6	90	10	900
12	2017	7	30	6	180
12	2017	7	90	14	1260
12	2017	8	30	5	150
12	2017	8	90	17	1530
12	2017	9	30	1	30
12	2017	9	90	6	540
12	2017	10	30	3	90
12	2017	10	90	10	900
12	2017	11	28	2	56
12	2017	11	30	2	60
12	2017	11	90	13	1170
12	2017	12	30	3	90
12	2017	12	90	8	720
12	2018	1	30	1	30
12	2018	1	90	10	900
12	2018	2	30	3	90
12	2018	2	90	6	540
12	2018	3	30	3	90
12	2018	3	90	10	900
12	2018	4	90	5	450
12	2018	5	30	1	30
12	2018	5	90	10	900
12	2018	6	30	3	90
12	2018	6	90	7	630
12	2018	7	90	11	990
12	2018	8	30	1	30
12	2018	8	90	5	450
12	2018	9	30	4	120
12	2018	9	90	6	540
12	2018	10	30	2	60
12	2018	10	90	9	810
12	2018	11	30	1	30
12	2018	11	90	7	630
12	2018	12	30	3	90
12	2018	12	90	2	180
12	2019	1	30	4	120
12	2019	1	90	7	630
12	2019	2	90	3	270
12	2019	3	30	4	120
12	2019	3	90	5	450
12	2019	4	30	4	120
12	2019	4	90	8	720
12	2019	5	30	2	60
12	2019	5	90	5	450
12	2019	6	30	4	120
12	2019	6	90	3	270
12	2019	7	30	4	120
12	2019	7	90	7	630
12	2019	8	30	2	60
12	2019	8	90	6	540
12	2019	9	30	15	450
12	2019	9	35	2	70
12	2019	9	84	8	672
12	2019	9	90	20	1800
12	2019	10	30	15	450
12	2019	10	84	7	588
12	2019	10	90	25	2250
12	2019	11	30	12	360
12	2019	11	84	6	504
12	2019	11	90	16	1440
12	2019	12	30	12	360
12	2019	12	35	1	35
12	2019	12	84	1	84
12	2019	12	90	31	2790
12	2020	1	30	12	360
12	2020	1	35	3	105
12	2020	1	84	8	672
12	2020	1	90	23	2070
12	2020	2	30	8	240
12	2020	2	84	2	168
12	2020	2	90	33	2970
12	2020	3	30	10	300
12	2020	3	35	1	35
12	2020	3	84	2	168
12	2020	3	90	32	2880
12	2020	4	30	9	270
12	2020	4	84	4	336
12	2020	4	90	26	2340
12	2020	5	30	4	120
12	2020	5	84	3	252
12	2020	5	90	28	2520
12	2020	6	30	9	270
12	2020	6	84	3	252
12	2020	6	90	27	2430
12	2020	7	30	7	210
12	2020	7	84	6	504
12	2020	7	90	25	2250
12	2020	8	30	5	150
12	2020	8	84	2	168
12	2020	8	90	47	4230
12	2020	9	30	6	180
12	2020	9	84	5	420
12	2020	9	90	22	1980
12	2020	10	30	7	210
12	2020	10	35	2	70
12	2020	10	84	8	672
12	2020	10	90	33	2970
12	2020	11	30	4	120
12	2020	11	84	1	84
12	2020	11	90	36	3240
12	2020	12	30	8	240
12	2020	12	35	4	140
12	2020	12	84	3	252
12	2020	12	90	33	2970
12	2021	1	30	7	210
12	2021	1	84	9	756
12	2021	1	90	42	3780
12	2021	2	30	9	270
12	2021	2	84	2	168
12	2021	2	90	25	2250
12	2021	3	30	8	240
12	2021	3	84	5	420
12	2021	3	90	28	2520
12	2021	4	30	4	120
12	2021	4	84	5	420
12	2021	4	90	35	3150
12	2021	5	30	12	360
12	2021	5	84	6	504
12	2021	5	90	29	2610
12	2021	6	30	7	210
12	2021	6	60	1	60
12	2021	6	84	5	420
12	2021	6	90	35	3150
12	2021	7	30	7	210
12	2021	7	35	1	35
12	2021	7	84	5	420
12	2021	7	90	41	3690
12	2021	8	30	8	240
12	2021	8	84	2	168
12	2021	8	90	33	2970
12	2021	9	30	8	240
12	2021	9	84	9	756
12	2021	9	90	42	3780
12	2021	10	30	18	540
12	2021	10	84	7	588
12	2021	10	90	36	3240
12	2021	11	30	10	300
12	2021	11	84	9	756
12	2021	11	90	49	4410
12	2021	12	30	14	420
12	2021	12	84	5	420
12	2021	12	90	40	3600
13	2015	1	30	33	990
13	2015	1	90	149	13410
13	2015	2	30	37	1110
13	2015	2	90	128	11520
13	2015	3	30	35	1050
13	2015	3	90	95	8550
13	2015	4	30	34	1020
13	2015	4	90	150	13500
13	2015	5	30	25	750
13	2015	5	90	126	11340
13	2015	6	30	32	960
13	2015	6	90	84	7560
13	2015	7	30	25	750
13	2015	7	90	154	13860
13	2015	8	30	29	870
13	2015	8	90	118	10620
13	2015	9	30	41	1230
13	2015	9	90	93	8370
13	2015	10	30	36	1080
13	2015	10	90	150	13500
13	2015	11	30	31	930
13	2015	11	90	127	11430
13	2015	12	30	63	1890
13	2015	12	90	91	8190
13	2016	1	30	31	930
13	2016	1	90	145	13050
13	2016	2	30	35	1050
13	2016	2	90	158	14220
13	2016	3	30	23	690
13	2016	3	90	87	7830
13	2016	4	30	26	780
13	2016	4	90	167	15030
13	2016	5	30	26	780
13	2016	5	90	134	12060
13	2016	6	30	21	630
13	2016	6	90	84	7560
13	2016	7	30	18	540
13	2016	7	90	120	10800
13	2016	8	30	11	330
13	2016	8	90	86	7740
13	2016	9	30	26	780
13	2016	9	90	55	4950
13	2016	10	30	13	390
13	2016	10	90	96	8640
13	2016	11	30	14	420
13	2016	11	90	77	6930
13	2016	12	30	14	420
13	2016	12	90	73	6570
13	2017	1	30	17	510
13	2017	1	90	81	7290
13	2017	2	30	10	300
13	2017	2	90	55	4950
13	2017	3	30	21	630
13	2017	3	90	75	6750
13	2017	4	30	13	390
13	2017	4	90	69	6210
13	2017	5	30	18	540
13	2017	5	90	75	6750
13	2017	6	30	11	330
13	2017	6	90	55	4950
13	2017	7	30	21	630
13	2017	7	90	81	7290
13	2017	8	30	18	540
13	2017	8	90	58	5220
13	2017	9	30	11	330
13	2017	9	90	54	4860
13	2017	10	30	11	330
13	2017	10	90	72	6480
13	2017	11	30	9	270
13	2017	11	90	54	4860
13	2017	12	28	1	28
13	2017	12	30	7	210
13	2017	12	90	44	3960
13	2018	1	30	15	450
13	2018	1	90	62	5580
13	2018	2	30	11	330
13	2018	2	90	51	4590
13	2018	3	30	13	390
13	2018	3	90	55	4950
13	2018	4	30	15	450
13	2018	4	90	55	4950
13	2018	5	30	14	420
13	2018	5	90	49	4410
13	2018	6	28	1	28
13	2018	6	30	11	330
13	2018	6	90	47	4230
13	2018	7	30	13	390
13	2018	7	90	58	5220
13	2018	8	30	17	510
13	2018	8	90	50	4500
13	2018	9	30	13	390
13	2018	9	90	43	3870
13	2018	10	30	13	390
13	2018	10	90	57	5130
13	2018	11	30	16	480
13	2018	11	90	57	5130
13	2018	12	30	10	300
13	2018	12	35	3	105
13	2018	12	90	43	3870
13	2019	1	30	10	300
13	2019	1	90	42	3780
13	2019	2	30	13	390
13	2019	2	90	53	4770
13	2019	3	30	10	300
13	2019	3	90	42	3780
13	2019	4	30	12	360
13	2019	4	90	43	3870
13	2019	5	30	9	270
13	2019	5	90	41	3690
13	2019	6	30	12	360
13	2019	6	90	37	3330
13	2019	7	30	16	480
13	2019	7	90	39	3510
13	2019	8	30	18	540
13	2019	8	90	46	4140
13	2019	9	30	60	1800
13	2019	9	35	10	350
13	2019	9	84	5	420
13	2019	9	90	83	7470
13	2019	10	30	66	1980
13	2019	10	84	7	588
13	2019	10	90	103	9270
13	2019	11	30	50	1500
13	2019	11	35	1	35
13	2019	11	84	7	588
13	2019	11	90	99	8910
13	2019	12	30	47	1410
13	2019	12	35	5	175
13	2019	12	84	1	84
13	2019	12	90	125	11250
13	2020	1	30	58	1740
13	2020	1	35	2	70
13	2020	1	84	2	168
13	2020	1	90	120	10800
13	2020	2	30	57	1710
13	2020	2	35	2	70
13	2020	2	84	4	336
13	2020	2	90	136	12240
13	2020	3	30	51	1530
13	2020	3	35	3	105
13	2020	3	84	1	84
13	2020	3	90	102	9180
13	2020	4	30	31	930
13	2020	4	84	2	168
13	2020	4	90	109	9810
13	2020	5	30	30	900
13	2020	5	35	1	35
13	2020	5	84	1	84
13	2020	5	90	134	12060
13	2020	6	30	44	1320
13	2020	6	84	3	252
13	2020	6	90	124	11160
13	2020	7	30	42	1260
13	2020	7	84	3	252
13	2020	7	90	147	13230
13	2020	8	30	31	930
13	2020	8	84	1	84
13	2020	8	90	142	12780
13	2020	9	30	49	1470
13	2020	9	84	4	336
