state	year	month	SE	Verordnungen	VerordnungenSE
18	2019	4	30	15	450
18	2019	4	90	1	90
18	2019	5	30	17	510
18	2019	5	90	2	180
18	2019	6	30	13	390
18	2019	7	30	16	480
18	2019	7	90	2	180
18	2019	8	30	13	390
18	2019	8	90	1	90
18	2019	9	30	14	420
18	2019	9	90	1	90
18	2019	10	30	21	630
18	2019	10	90	4	360
18	2019	11	30	15	450
18	2019	11	90	1	90
18	2019	12	30	8	240
18	2019	12	90	3	270
18	2020	1	30	16	480
18	2020	1	90	1	90
18	2020	2	30	5	150
18	2020	2	90	3	270
18	2020	3	30	12	360
18	2020	3	90	1	90
18	2020	4	30	12	360
18	2020	5	7	1	7
18	2020	5	30	5	150
18	2020	5	35	2	70
18	2020	5	90	1	90
18	2020	6	30	11	330
18	2020	6	90	3	270
18	2020	7	30	3	90
18	2020	7	90	6	540
18	2020	8	30	2	60
18	2020	8	90	1	90
18	2020	9	30	2	60
18	2020	10	30	1	30
18	2020	12	90	1	90
18	2021	2	30	1	30
18	2021	2	84	2	168
18	2021	5	30	1	30
18	2021	7	90	1	90
18	2021	9	90	2	180
18	2021	11	90	1	90
18	2021	12	90	1	90
19	2015	1	30	435	13050
19	2015	1	90	1693	152370
19	2015	2	30	376	11280
19	2015	2	90	1275	114750
19	2015	3	30	471	14130
19	2015	3	90	1200	108000
19	2015	4	30	403	12090
19	2015	4	90	1689	152010
19	2015	5	30	412	12360
19	2015	5	90	1293	116370
19	2015	6	30	444	13320
19	2015	6	90	1303	117270
19	2015	7	30	429	12870
19	2015	7	90	1783	160470
19	2015	8	30	406	12180
19	2015	8	90	1428	128520
19	2015	9	30	423	12690
19	2015	9	90	1176	105840
19	2015	10	30	426	12780
19	2015	10	90	1855	166950
19	2015	11	30	415	12450
19	2015	11	90	1409	126810
19	2015	12	30	430	12900
19	2015	12	90	1285	115650
19	2016	1	30	354	10620
19	2016	1	90	1587	142830
19	2016	2	30	357	10710
19	2016	2	90	1424	128160
19	2016	3	30	395	11850
19	2016	3	90	1207	108630
19	2016	4	30	350	10500
19	2016	4	90	1737	156330
19	2016	5	30	348	10440
19	2016	5	90	1251	112590
19	2016	6	30	305	9150
19	2016	6	90	870	78300
19	2016	7	30	240	7200
19	2016	7	90	1044	93960
19	2016	8	30	242	7260
19	2016	8	90	791	71190
19	2016	9	30	224	6720
19	2016	9	90	700	63000
19	2016	10	30	193	5790
19	2016	10	90	824	74160
19	2016	11	30	186	5580
19	2016	11	90	679	61110
19	2016	12	30	201	6030
19	2016	12	90	553	49770
19	2017	1	30	181	5430
19	2017	1	90	729	65610
19	2017	2	30	171	5130
19	2017	2	90	504	45360
19	2017	3	30	181	5430
19	2017	3	90	521	46890
19	2017	4	30	150	4500
19	2017	4	90	628	56520
19	2017	5	30	174	5220
19	2017	5	90	600	54000
19	2017	6	30	172	5160
19	2017	6	90	436	39240
19	2017	7	30	154	4620
19	2017	7	90	646	58140
19	2017	8	30	150	4500
19	2017	8	90	533	47970
19	2017	9	28	4	112
19	2017	9	30	144	4320
19	2017	9	90	428	38520
19	2017	10	28	9	252
19	2017	10	30	137	4110
19	2017	10	90	597	53730
19	2017	11	30	157	4710
19	2017	11	90	492	44280
19	2017	12	30	154	4620
19	2017	12	90	429	38610
19	2018	1	28	5	140
19	2018	1	30	128	3840
19	2018	1	90	607	54630
19	2018	2	30	104	3120
19	2018	2	90	463	41670
19	2018	3	30	142	4260
19	2018	3	90	428	38520
19	2018	4	30	117	3510
19	2018	4	90	609	54810
19	2018	5	30	154	4620
19	2018	5	90	510	45900
19	2018	6	28	2	56
19	2018	6	30	135	4050
19	2018	6	90	436	39240
19	2018	7	30	152	4560
19	2018	7	90	635	57150
19	2018	8	30	145	4350
19	2018	8	90	521	46890
19	2018	9	30	128	3840
19	2018	9	90	429	38610
19	2018	10	30	127	3810
19	2018	10	90	636	57240
19	2018	11	30	139	4170
19	2018	11	90	498	44820
19	2018	12	30	123	3690
19	2018	12	90	393	35370
19	2019	1	30	118	3540
19	2019	1	90	537	48330
19	2019	2	30	104	3120
19	2019	2	90	409	36810
19	2019	3	30	109	3270
19	2019	3	90	363	32670
19	2019	4	30	106	3180
19	2019	4	90	525	47250
19	2019	5	30	116	3480
19	2019	5	90	421	37890
19	2019	6	30	103	3090
19	2019	6	90	332	29880
19	2019	7	30	140	4200
19	2019	7	35	3	105
19	2019	7	90	618	55620
19	2019	8	30	126	3780
19	2019	8	90	453	40770
19	2019	9	30	273	8190
19	2019	9	35	217	7595
19	2019	9	84	34	2856
19	2019	9	90	622	55980
19	2019	10	30	317	9510
19	2019	10	35	123	4305
19	2019	10	84	50	4200
19	2019	10	90	833	74970
19	2019	11	30	284	8520
19	2019	11	35	72	2520
19	2019	11	84	59	4956
19	2019	11	90	664	59760
19	2019	12	30	283	8490
19	2019	12	35	180	6300
19	2019	12	84	12	1008
19	2019	12	90	720	64800
19	2020	1	30	317	9510
19	2020	1	35	52	1820
19	2020	1	84	49	4116
19	2020	1	90	1323	119070
19	2020	2	30	368	11040
19	2020	2	35	8	280
19	2020	2	84	4	336
19	2020	2	90	1037	93330
19	2020	3	30	327	9810
19	2020	3	35	25	875
19	2020	3	84	17	1428
19	2020	3	90	1243	111870
19	2020	4	30	207	6210
19	2020	4	35	32	1120
19	2020	4	84	19	1596
19	2020	4	90	1110	99900
19	2020	5	30	235	7050
19	2020	5	35	15	525
19	2020	5	84	15	1260
19	2020	5	90	1038	93420
19	2020	6	30	279	8370
19	2020	6	35	14	490
19	2020	6	84	26	2184
19	2020	6	90	1119	100710
19	2020	7	30	297	8910
19	2020	7	35	14	490
19	2020	7	84	23	1932
19	2020	7	90	1323	119070
19	2020	8	30	314	9420
19	2020	8	35	25	875
19	2020	8	84	15	1260
19	2020	8	90	1201	108090
19	2020	9	30	302	9060
19	2020	9	35	21	735
19	2020	9	84	27	2268
19	2020	9	90	1211	108990
19	2020	10	30	307	9210
19	2020	10	35	24	840
19	2020	10	84	27	2268
19	2020	10	90	1546	139140
19	2020	11	30	316	9480
19	2020	11	35	15	525
19	2020	11	84	30	2520
19	2020	11	90	1395	125550
19	2020	12	30	306	9180
19	2020	12	35	34	1190
19	2020	12	84	15	1260
19	2020	12	90	1335	120150
19	2021	1	30	275	8250
19	2021	1	35	12	420
19	2021	1	84	20	1680
19	2021	1	90	1530	137700
19	2021	2	30	262	7860
19	2021	2	35	6	210
19	2021	2	84	14	1176
19	2021	2	90	1340	120600
19	2021	3	30	346	10380
19	2021	3	35	29	1015
19	2021	3	84	18	1512
19	2021	3	90	1439	129510
19	2021	4	30	278	8340
19	2021	4	35	12	420
19	2021	4	84	23	1932
19	2021	4	90	1608	144720
19	2021	5	30	305	9150
19	2021	5	35	12	420
19	2021	5	84	20	1680
19	2021	5	90	1423	128070
19	2021	6	30	386	11580
19	2021	6	35	13	455
19	2021	6	84	13	1092
19	2021	6	90	1434	129060
19	2021	7	30	289	8670
19	2021	7	35	11	385
19	2021	7	84	12	1008
19	2021	7	90	1746	157140
19	2021	8	30	355	10650
19	2021	8	84	7	588
19	2021	8	90	1599	143910
19	2021	9	30	324	9720
19	2021	9	35	12	420
19	2021	9	84	5	420
19	2021	9	90	1501	135090
19	2021	10	30	334	10020
19	2021	10	35	8	280
19	2021	10	84	14	1176
19	2021	10	90	1803	162270
19	2021	11	30	347	10410
19	2021	11	35	4	140
19	2021	11	84	12	1008
19	2021	11	90	1667	150030
19	2021	12	30	352	10560
19	2021	12	35	6	210
19	2021	12	84	2	168
19	2021	12	90	1583	142470
20	2015	1	30	1503	45090
20	2015	1	90	1312	118080
20	2015	2	30	1366	40980
20	2015	2	90	1012	91080
20	2015	3	30	1469	44070
20	2015	3	90	970	87300
20	2015	4	30	1354	40620
20	2015	4	90	1018	91620
20	2015	5	30	1276	38280
20	2015	5	90	858	77220
20	2015	6	30	1316	39480
20	2015	6	90	865	77850
20	2015	7	30	1283	38490
20	2015	7	90	1040	93600
20	2015	8	30	1198	35940
20	2015	8	90	827	74430
20	2015	9	30	1264	37920
20	2015	9	90	824	74160
20	2015	10	30	1243	37290
20	2015	10	90	1054	94860
20	2015	11	30	1203	36090
20	2015	11	90	889	80010
20	2015	12	30	1146	34380
20	2015	12	90	796	71640
20	2016	1	30	950	28500
20	2016	1	90	920	82800
20	2016	2	30	1028	30840
20	2016	2	90	814	73260
20	2016	3	30	1033	30990
20	2016	3	90	772	69480
20	2016	4	30	962	28860
20	2016	4	90	979	88110
20	2016	5	30	962	28860
20	2016	5	90	788	70920
20	2016	6	30	797	23910
20	2016	6	90	524	47160
20	2016	7	30	755	22650
20	2016	7	90	598	53820
20	2016	8	30	705	21150
20	2016	8	90	492	44280
20	2016	9	30	751	22530
20	2016	9	90	470	42300
20	2016	10	30	643	19290
20	2016	10	90	471	42390
20	2016	11	30	662	19860
20	2016	11	90	407	36630
20	2016	12	30	627	18810
20	2016	12	90	411	36990
20	2017	1	30	555	16650
20	2017	1	90	417	37530
20	2017	2	30	513	15390
20	2017	2	90	353	31770
20	2017	3	30	593	17790
20	2017	3	90	354	31860
20	2017	4	30	514	15420
20	2017	4	90	393	35370
20	2017	5	30	572	17160
20	2017	5	90	358	32220
20	2017	6	30	559	16770
20	2017	6	90	343	30870
20	2017	7	30	540	16200
20	2017	7	90	409	36810
20	2017	8	28	1	28
20	2017	8	30	538	16140
20	2017	8	90	359	32310
20	2017	9	28	5	140
20	2017	9	30	472	14160
20	2017	9	90	328	29520
20	2017	10	28	4	112
20	2017	10	30	468	14040
20	2017	10	90	405	36450
20	2017	11	28	2	56
20	2017	11	30	490	14700
20	2017	11	90	349	31410
20	2017	12	28	1	28
20	2017	12	30	465	13950
20	2017	12	90	356	32040
20	2018	1	28	2	56
20	2018	1	30	453	13590
20	2018	1	90	398	35820
20	2018	2	28	3	84
20	2018	2	30	408	12240
20	2018	2	90	301	27090
20	2018	3	28	4	112
20	2018	3	30	434	13020
20	2018	3	90	347	31230
20	2018	4	28	5	140
20	2018	4	30	412	12360
20	2018	4	90	378	34020
20	2018	5	28	1	28
20	2018	5	30	421	12630
20	2018	5	90	365	32850
20	2018	6	28	1	28
20	2018	6	30	418	12540
20	2018	6	90	343	30870
20	2018	7	28	1	28
20	2018	7	30	416	12480
20	2018	7	90	457	41130
20	2018	8	28	3	84
20	2018	8	30	391	11730
20	2018	8	90	315	28350
20	2018	9	28	2	56
20	2018	9	30	366	10980
20	2018	9	90	304	27360
20	2018	10	30	415	12450
20	2018	10	90	445	40050
20	2018	11	30	397	11910
20	2018	11	90	318	28620
20	2018	12	30	325	9750
20	2018	12	90	291	26190
20	2019	1	30	301	9030
20	2019	1	90	378	34020
20	2019	2	28	1	28
20	2019	2	30	285	8550
20	2019	2	90	271	24390
20	2019	3	28	1	28
20	2019	3	30	273	8190
20	2019	3	35	2	70
20	2019	3	60	1	60
20	2019	3	90	250	22500
20	2019	4	30	330	9900
20	2019	4	90	358	32220
20	2019	5	28	1	28
20	2019	5	30	269	8070
20	2019	5	90	299	26910
20	2019	6	30	273	8190
20	2019	6	84	1	84
20	2019	6	90	289	26010
20	2019	7	30	304	9120
20	2019	7	35	23	805
20	2019	7	90	356	32040
20	2019	8	28	1	28
20	2019	8	30	284	8520
20	2019	8	35	36	1260
20	2019	8	84	4	336
20	2019	8	90	309	27810
20	2019	9	30	672	20160
20	2019	9	35	171	5985
20	2019	9	60	3	180
20	2019	9	84	155	13020
20	2019	9	90	818	73620
20	2019	10	7	1	7
20	2019	10	30	565	16950
20	2019	10	35	134	4690
20	2019	10	60	11	660
20	2019	10	84	156	13104
20	2019	10	90	854	76860
20	2019	11	30	563	16890
20	2019	11	35	123	4305
20	2019	11	60	6	360
20	2019	11	84	93	7812
20	2019	11	90	762	68580
20	2019	12	30	479	14370
20	2019	12	35	92	3220
20	2019	12	60	7	420
20	2019	12	84	15	1260
20	2019	12	90	986	88740
20	2020	1	30	494	14820
20	2020	1	35	63	2205
20	2020	1	60	9	540
20	2020	1	84	98	8232
20	2020	1	90	1118	100620
20	2020	2	30	456	13680
20	2020	2	35	31	1085
20	2020	2	60	4	240
20	2020	2	84	32	2688
20	2020	2	90	980	88200
20	2020	3	30	456	13680
20	2020	3	35	42	1470
20	2020	3	60	3	180
20	2020	3	84	41	3444
20	2020	3	90	1202	108180
20	2020	4	30	319	9570
20	2020	4	35	35	1225
20	2020	4	60	1	60
20	2020	4	84	50	4200
20	2020	4	90	924	83160
20	2020	5	28	1	28
20	2020	5	30	336	10080
20	2020	5	35	53	1855
20	2020	5	60	3	180
20	2020	5	84	47	3948
20	2020	5	90	905	81450
20	2020	6	30	408	12240
20	2020	6	35	40	1400
20	2020	6	60	1	60
20	2020	6	84	77	6468
20	2020	6	90	1071	96390
20	2020	7	30	405	12150
20	2020	7	35	58	2030
20	2020	7	60	5	300
20	2020	7	84	88	7392
20	2020	7	90	1255	112950
20	2020	8	28	1	28
20	2020	8	30	356	10680
20	2020	8	35	65	2275
20	2020	8	60	2	120
20	2020	8	84	71	5964
20	2020	8	90	1109	99810
20	2020	9	30	437	13110
20	2020	9	35	121	4235
20	2020	9	60	2	120
20	2020	9	84	169	14196
20	2020	9	90	1375	123750
20	2020	10	30	488	14640
20	2020	10	35	110	3850
20	2020	10	60	1	60
20	2020	10	84	200	16800
20	2020	10	90	1733	155970
20	2020	11	28	1	28
20	2020	11	30	406	12180
20	2020	11	35	79	2765
20	2020	11	60	4	240
20	2020	11	84	172	14448
20	2020	11	90	1503	135270
20	2020	12	28	1	28
20	2020	12	30	441	13230
20	2020	12	35	96	3360
20	2020	12	84	82	6888
20	2020	12	90	1504	135360
20	2021	1	30	395	11850
20	2021	1	35	84	2940
20	2021	1	84	107	8988
20	2021	1	90	1749	157410
20	2021	2	28	1	28
20	2021	2	30	436	13080
20	2021	2	35	65	2275
20	2021	2	84	92	7728
20	2021	2	90	1514	136260
20	2021	3	28	1	28
20	2021	3	30	476	14280
20	2021	3	35	80	2800
20	2021	3	84	101	8484
20	2021	3	90	1666	149940
20	2021	4	30	442	13260
20	2021	4	35	57	1995
20	2021	4	60	2	120
20	2021	4	84	108	9072
20	2021	4	90	1853	166770
20	2021	5	28	1	28
20	2021	5	30	399	11970
20	2021	5	35	75	2625
20	2021	5	84	99	8316
20	2021	5	90	1637	147330
20	2021	6	30	491	14730
20	2021	6	35	41	1435
20	2021	6	84	98	8232
20	2021	6	90	1745	157050
20	2021	7	30	545	16350
20	2021	7	35	4	140
20	2021	7	60	2	120
20	2021	7	84	75	6300
20	2021	7	90	2144	192960
20	2021	8	28	1	28
20	2021	8	30	615	18450
20	2021	8	35	9	315
20	2021	8	60	1	60
20	2021	8	84	27	2268
20	2021	8	90	2070	186300
20	2021	9	30	584	17520
20	2021	9	35	22	770
20	2021	9	60	2	120
20	2021	9	84	69	5796
20	2021	9	90	1830	164700
20	2021	10	30	616	18480
20	2021	10	35	25	875
20	2021	10	60	2	120
20	2021	10	84	73	6132
20	2021	10	90	2260	203400
20	2021	11	30	584	17520
20	2021	11	35	29	1015
20	2021	11	60	1	60
20	2021	11	84	52	4368
20	2021	11	90	2263	203670
20	2021	12	30	555	16650
20	2021	12	35	32	1120
20	2021	12	84	63	5292
20	2021	12	90	1912	172080
21	2015	1	30	4202	126060
21	2015	1	90	6236	561240
21	2015	2	30	3842	115260
21	2015	2	90	5279	475110
21	2015	3	30	4174	125220
21	2015	3	90	5076	456840
21	2015	4	30	4327	129810
21	2015	4	90	5980	538200
21	2015	5	30	3853	115590
21	2015	5	90	5019	451710
21	2015	6	30	3957	118710
21	2015	6	90	5044	453960
21	2015	7	30	4227	126810
21	2015	7	90	6347	571230
21	2015	8	30	3711	111330
21	2015	8	90	5046	454140
21	2015	9	30	3831	114930
21	2015	9	90	4807	432630
21	2015	10	30	4133	123990
21	2015	10	90	6327	569430
21	2015	11	30	3885	116550
21	2015	11	90	5274	474660
21	2015	12	30	2896	86880
21	2015	12	90	5372	483480
21	2016	1	30	2242	67260
21	2016	1	90	5928	533520
21	2016	2	30	2428	72840
21	2016	2	90	5598	503820
21	2016	3	30	2469	74070
21	2016	3	90	5092	458280
21	2016	4	30	2305	69150
21	2016	4	90	6432	578880
21	2016	5	30	2253	67590
21	2016	5	90	5093	458370
21	2016	6	30	1997	59910
21	2016	6	90	3774	339660
21	2016	7	30	1762	52860
21	2016	7	90	4290	386100
21	2016	8	30	1690	50700
21	2016	8	90	3509	315810
21	2016	9	30	1656	49680
21	2016	9	90	3164	284760
21	2016	10	30	1462	43860
21	2016	10	90	3427	308430
21	2016	11	30	1521	45630
21	2016	11	90	3106	279540
21	2016	12	30	1486	44580
21	2016	12	90	2890	260100
21	2017	1	30	1309	39270
21	2017	1	90	2999	269910
21	2017	2	30	1184	35520
21	2017	2	90	2517	226530
21	2017	3	30	1426	42780
21	2017	3	90	2656	239040
21	2017	4	30	1177	35310
21	2017	4	90	2807	252630
21	2017	5	30	1320	39600
21	2017	5	90	2656	239040
21	2017	6	30	1300	39000
21	2017	6	90	2379	214110
21	2017	7	30	1264	37920
21	2017	7	90	2865	257850
21	2017	8	28	2	56
21	2017	8	30	1224	36720
21	2017	8	90	2572	231480
21	2017	9	28	18	504
21	2017	9	30	1114	33420
21	2017	9	90	2246	202140
21	2017	10	28	18	504
21	2017	10	30	1088	32640
21	2017	10	84	2	168
21	2017	10	90	2706	243540
21	2017	11	28	10	280
21	2017	11	30	1145	34350
21	2017	11	60	1	60
21	2017	11	90	2515	226350
21	2017	12	10	1	10
21	2017	12	28	16	448
21	2017	12	30	1107	33210
21	2017	12	90	2242	201780
21	2018	1	28	16	448
21	2018	1	30	1041	31230
21	2018	1	90	2538	228420
21	2018	2	28	10	280
21	2018	2	30	972	29160
21	2018	2	90	2116	190440
21	2018	3	28	17	476
21	2018	3	30	1077	32310
21	2018	3	60	1	60
21	2018	3	90	2242	201780
21	2018	4	10	1	10
21	2018	4	28	16	448
21	2018	4	30	1048	31440
21	2018	4	60	1	60
21	2018	4	84	1	84
21	2018	4	90	2527	227430
21	2018	5	28	8	224
21	2018	5	30	1089	32670
21	2018	5	90	2399	215910
21	2018	6	28	8	224
21	2018	6	30	1085	32550
21	2018	6	60	1	60
21	2018	6	90	2204	198360
21	2018	7	10	1	10
21	2018	7	28	5	140
21	2018	7	30	1065	31950
21	2018	7	90	2707	243630
21	2018	8	10	4	40
21	2018	8	28	10	280
21	2018	8	30	1024	30720
21	2018	8	90	2317	208530
21	2018	9	10	1	10
21	2018	9	28	8	224
21	2018	9	30	953	28590
21	2018	9	84	1	84
21	2018	9	90	2070	186300
21	2018	10	10	1	10
21	2018	10	28	2	56
21	2018	10	30	1031	30930
21	2018	10	90	2722	244980
21	2018	11	7	1	7
21	2018	11	10	1	10
21	2018	11	28	3	84
21	2018	11	30	953	28590
21	2018	11	35	1	35
21	2018	11	60	1	60
21	2018	11	84	1	84
21	2018	11	90	2324	209160
21	2018	12	7	1	7
21	2018	12	10	1	10
21	2018	12	30	858	25740
21	2018	12	35	5	175
21	2018	12	60	1	60
21	2018	12	90	2015	181350
21	2019	1	10	1	10
21	2019	1	28	3	84
21	2019	1	30	827	24810
21	2019	1	35	1	35
21	2019	1	90	2339	210510
21	2019	2	10	18	180
21	2019	2	28	3	84
21	2019	2	30	709	21270
21	2019	2	84	1	84
21	2019	2	90	1982	178380
21	2019	3	10	4	40
21	2019	3	28	5	140
21	2019	3	30	757	22710
21	2019	3	35	6	210
21	2019	3	60	2	120
21	2019	3	90	1952	175680
21	2019	4	28	1	28
21	2019	4	30	823	24690
21	2019	4	35	1	35
21	2019	4	90	2253	202770
21	2019	5	28	2	56
21	2019	5	30	763	22890
21	2019	5	84	2	168
21	2019	5	90	2179	196110
21	2019	6	28	3	84
21	2019	6	30	720	21600
21	2019	6	35	2	70
21	2019	6	84	1	84
21	2019	6	90	1791	161190
21	2019	7	30	864	25920
21	2019	7	35	33	1155
21	2019	7	90	2436	219240
21	2019	8	10	2	20
21	2019	8	28	1	28
21	2019	8	30	791	23730
21	2019	8	35	49	1715
21	2019	8	60	2	120
21	2019	8	84	6	504
21	2019	8	90	2078	187020
21	2019	9	7	1	7
21	2019	9	30	1749	52470
21	2019	9	35	560	19600
21	2019	9	60	5	300
21	2019	9	84	296	24864
21	2019	9	90	3624	326160
21	2019	10	7	4	28
21	2019	10	30	1759	52770
21	2019	10	35	430	15050
21	2019	10	60	14	840
21	2019	10	84	309	25956
21	2019	10	90	4223	380070
21	2019	11	7	2	14
21	2019	11	30	1619	48570
21	2019	11	35	325	11375
21	2019	11	60	6	360
21	2019	11	84	256	21504
21	2019	11	90	3669	330210
21	2019	12	7	1	7
21	2019	12	28	1	28
21	2019	12	30	1509	45270
21	2019	12	35	444	15540
21	2019	12	60	9	540
21	2019	12	84	67	5628
21	2019	12	90	4160	374400
21	2020	1	7	1	7
21	2020	1	28	1	28
21	2020	1	30	1582	47460
21	2020	1	35	264	9240
21	2020	1	60	10	600
21	2020	1	84	247	20748
21	2020	1	90	5045	454050
21	2020	2	28	3	84
21	2020	2	30	1500	45000
21	2020	2	35	152	5320
21	2020	2	60	5	300
21	2020	2	84	101	8484
21	2020	2	90	4442	399780
21	2020	3	28	1	28
21	2020	3	30	1440	43200
21	2020	3	35	181	6335
21	2020	3	60	3	180
21	2020	3	84	157	13188
21	2020	3	90	5193	467370
21	2020	4	30	945	28350
21	2020	4	35	158	5530
21	2020	4	60	2	120
21	2020	4	84	132	11088
21	2020	4	90	4283	385470
21	2020	5	7	1	7
21	2020	5	28	2	56
21	2020	5	30	1011	30330
21	2020	5	35	161	5635
21	2020	5	60	3	180
21	2020	5	84	153	12852
21	2020	5	90	4372	393480
21	2020	6	28	4	112
21	2020	6	30	1255	37650
21	2020	6	35	165	5775
21	2020	6	60	1	60
21	2020	6	84	215	18060
21	2020	6	90	4641	417690
21	2020	7	28	1	28
21	2020	7	30	1298	38940
21	2020	7	35	203	7105
21	2020	7	60	5	300
21	2020	7	84	243	20412
21	2020	7	90	5392	485280
21	2020	8	28	2	56
21	2020	8	30	1238	37140
21	2020	8	35	199	6965
21	2020	8	60	4	240
21	2020	8	84	215	18060
21	2020	8	90	4932	443880
21	2020	9	28	1	28
21	2020	9	30	1340	40200
21	2020	9	35	232	8120
21	2020	9	60	5	300
21	2020	9	84	362	30408
21	2020	9	90	5339	480510
21	2020	10	28	1	28
21	2020	10	30	1415	42450
21	2020	10	35	240	8400
21	2020	10	60	2	120
21	2020	10	84	385	32340
21	2020	10	90	6468	582120
21	2020	11	7	1	7
21	2020	11	28	1	28
21	2020	11	30	1249	37470
21	2020	11	35	209	7315
21	2020	11	60	6	360
21	2020	11	84	361	30324
21	2020	11	90	5942	534780
21	2020	12	28	1	28
21	2020	12	30	1325	39750
21	2020	12	35	278	9730
21	2020	12	60	3	180
21	2020	12	84	161	13524
21	2020	12	90	5888	529920
21	2021	1	30	1152	34560
21	2021	1	35	207	7245
21	2021	1	60	3	180
21	2021	1	84	196	16464
21	2021	1	90	6377	573930
21	2021	2	28	1	28
21	2021	2	30	1229	36870
21	2021	2	35	167	5845
21	2021	2	84	177	14868
21	2021	2	90	5855	526950
21	2021	3	10	2	20
21	2021	3	28	2	56
21	2021	3	30	1421	42630
21	2021	3	35	228	7980
21	2021	3	60	2	120
21	2021	3	84	193	16212
21	2021	3	90	6447	580230
21	2021	4	30	1270	38100
21	2021	4	35	136	4760
21	2021	4	60	3	180
21	2021	4	84	218	18312
21	2021	4	90	6805	612450
21	2021	5	7	1	7
21	2021	5	28	1	28
21	2021	5	30	1270	38100
21	2021	5	35	200	7000
21	2021	5	60	2	120
21	2021	5	84	202	16968
21	2021	5	90	6155	553950
21	2021	6	30	1522	45660
21	2021	6	35	123	4305
21	2021	6	60	4	240
21	2021	6	84	201	16884
21	2021	6	90	6569	591210
21	2021	7	30	1599	47970
21	2021	7	35	32	1120
21	2021	7	60	5	300
21	2021	7	84	148	12432
21	2021	7	90	7786	700740
21	2021	8	28	1	28
21	2021	8	30	1622	48660
21	2021	8	35	25	875
21	2021	8	60	2	120
21	2021	8	84	58	4872
21	2021	8	90	7080	637200
21	2021	9	10	2	20
21	2021	9	30	1598	47940
21	2021	9	35	73	2555
21	2021	9	60	5	300
21	2021	9	84	146	12264
21	2021	9	90	6826	614340
21	2021	10	30	1692	50760
21	2021	10	35	63	2205
21	2021	10	60	3	180
21	2021	10	84	164	13776
21	2021	10	90	7933	713970
21	2021	11	7	1	7
21	2021	11	30	1651	49530
21	2021	11	35	70	2450
21	2021	11	60	1	60
21	2021	11	84	153	12852
21	2021	11	90	7658	689220
21	2021	12	30	1528	45840
21	2021	12	35	91	3185
21	2021	12	60	4	240
21	2021	12	84	143	12012
21	2021	12	90	7160	644400
